ymdhm,pred_wl_jamsu
2023-01-01 00:00:00,262.0149327624539
2023-01-01 00:10:00,262.0149327624539
2023-01-01 00:20:00,262.0149327624539
2023-01-01 00:30:00,262.0149327624539
2023-01-01 00:40:00,262.0149327624539
2023-01-01 00:50:00,262.6133193055643
2023-01-01 01:00:00,263.00745808775594
2023-01-01 01:10:00,260.92196918971104
2023-01-01 01:20:00,261.7528552948021
2023-01-01 01:30:00,262.00167373372796
2023-01-01 01:40:00,261.14153650188484
2023-01-01 01:50:00,260.6208597837473
2023-01-01 02:00:00,260.9230406796811
2023-01-01 02:10:00,259.5940156808668
2023-01-01 02:20:00,260.15514435477553
2023-01-01 02:30:00,259.57315354945644
2023-01-01 02:40:00,258.10467902818476
2023-01-01 02:50:00,258.32053271358626
2023-01-01 03:00:00,259.9162803285171
2023-01-01 03:10:00,259.9162803285171
2023-01-01 03:20:00,259.9162803285171
2023-01-01 03:30:00,260.8209090233175
2023-01-01 03:40:00,260.8209090233175
2023-01-01 03:50:00,260.80004689190713
2023-01-01 04:00:00,261.16092933289696
2023-01-01 04:10:00,261.0420544565384
2023-01-01 04:20:00,261.10591426067253
2023-01-01 04:30:00,261.0684365480198
2023-01-01 04:40:00,260.4875589057615
2023-01-01 04:50:00,260.4875589057615
2023-01-01 05:00:00,258.44930640722873
2023-01-01 05:10:00,258.50035005987814
2023-01-01 05:20:00,259.8732057554871
2023-01-01 05:30:00,259.8732057554871
2023-01-01 05:40:00,259.8221621028377
2023-01-01 05:50:00,259.8221621028377
2023-01-01 06:00:00,259.8221621028377
2023-01-01 06:10:00,260.57185527523944
2023-01-01 06:20:00,260.74859017274537
2023-01-01 06:30:00,260.74859017274537
2023-01-01 06:40:00,260.0676918841176
2023-01-01 06:50:00,260.57185527523944
2023-01-01 07:00:00,260.737367390505
2023-01-01 07:10:00,261.14456105818124
2023-01-01 07:20:00,261.14456105818124
2023-01-01 07:30:00,261.14456105818124
2023-01-01 07:40:00,261.19560471083065
2023-01-01 07:50:00,261.19560471083065
2023-01-01 08:00:00,261.56224025144076
2023-01-01 08:10:00,261.56224025144076
2023-01-01 08:20:00,261.56224025144076
2023-01-01 08:30:00,261.7049486518652
2023-01-01 08:40:00,261.6913827118685
2023-01-01 08:50:00,261.56607011024164
2023-01-01 09:00:00,256.5144578244525
2023-01-01 09:10:00,256.85850346362946
2023-01-01 09:20:00,256.5291211319105
2023-01-01 09:30:00,256.52546838783076
2023-01-01 09:40:00,256.45864531159
2023-01-01 09:50:00,256.3867395275302
2023-01-01 10:00:00,256.0593762060555
2023-01-01 10:10:00,255.93281572998188
2023-01-01 10:20:00,255.87481342479754
2023-01-01 10:30:00,256.0013739008713
2023-01-01 10:40:00,255.87481342479754
2023-01-01 10:50:00,256.5524230557793
2023-01-01 11:00:00,256.9278019707789
2023-01-01 11:10:00,256.80146296202764
2023-01-01 11:20:00,256.80146296202764
2023-01-01 11:30:00,255.87503489212003
2023-01-01 11:40:00,256.5526445231018
2023-01-01 11:50:00,256.80146296202764
2023-01-01 12:00:00,256.80146296202764
2023-01-01 12:10:00,256.80146296202764
2023-01-01 12:20:00,256.80146296202764
2023-01-01 12:30:00,256.80146296202764
2023-01-01 12:40:00,256.72223987415623
2023-01-01 12:50:00,256.72223987415623
2023-01-01 13:00:00,256.8290566863903
2023-01-01 13:10:00,256.8532014196243
2023-01-01 13:20:00,256.88705899157463
2023-01-01 13:30:00,256.6982555031489
2023-01-01 13:40:00,255.49199048305834
2023-01-01 13:50:00,255.83801304692378
2023-01-01 14:00:00,255.83801304692378
2023-01-01 14:10:00,256.0077974021325
2023-01-01 14:20:00,256.14652626243304
2023-01-01 14:30:00,256.82413589341485
2023-01-01 14:40:00,256.89997148654726
2023-01-01 14:50:00,255.4459306426237
2023-01-01 15:00:00,255.9735434166396
2023-01-01 15:10:00,256.24700539464544
2023-01-01 15:20:00,256.2037815155104
2023-01-01 15:30:00,256.24288175319214
2023-01-01 15:40:00,256.21548446237193
2023-01-01 15:50:00,256.21548446237193
2023-01-01 16:00:00,257.1587695981053
2023-01-01 16:10:00,256.0093477022543
2023-01-01 16:20:00,256.6161835641417
2023-01-01 16:30:00,256.5988104623866
2023-01-01 16:40:00,256.5988104623866
2023-01-01 16:50:00,256.5768733691181
2023-01-01 17:00:00,256.5768733691181
2023-01-01 17:10:00,257.27983404767093
2023-01-01 17:20:00,255.9700375072307
2023-01-01 17:30:00,256.56165277217343
2023-01-01 17:40:00,256.56165277217343
2023-01-01 17:50:00,256.5269632695415
2023-01-01 18:00:00,256.48149373464156
2023-01-01 18:10:00,256.36636407144675
2023-01-01 18:20:00,256.3985350077604
2023-01-01 18:30:00,256.3985350077604
2023-01-01 18:40:00,257.22327928825194
2023-01-01 18:50:00,255.90682880906786
2023-01-01 19:00:00,257.5688529548538
2023-01-01 19:10:00,257.5688529548538
