ymdhm,pred_wl_jamsu
2023-01-01 00:00:00,258.1294525043502
2023-01-01 00:10:00,258.7111242989275
2023-01-01 00:20:00,258.9082253995575
2023-01-01 00:30:00,258.9082253995575
2023-01-01 00:40:00,258.25106741335753
2023-01-01 00:50:00,258.8679503478279
2023-01-01 01:00:00,258.97048674833786
2023-01-01 01:10:00,258.9082253995575
2023-01-01 01:20:00,258.9082253995575
2023-01-01 01:30:00,258.9082253995575
2023-01-01 01:40:00,258.97048674833786
2023-01-01 01:50:00,258.9082253995575
2023-01-01 02:00:00,258.9082253995575
2023-01-01 02:10:00,258.97048674833786
2023-01-01 02:20:00,258.97048674833786
2023-01-01 02:30:00,258.97048674833786
2023-01-01 02:40:00,258.9350191534018
2023-01-01 02:50:00,258.9061538876638
2023-01-01 03:00:00,257.5449611965091
2023-01-01 03:10:00,257.5940667144973
2023-01-01 03:20:00,257.5314641176673
2023-01-01 03:30:00,257.72563766298856
2023-01-01 03:40:00,257.5314641176673
2023-01-01 03:50:00,257.72563766298856
2023-01-01 04:00:00,257.5314641176673
2023-01-01 04:10:00,257.60987640990845
2023-01-01 04:20:00,257.5940667144973
2023-01-01 04:30:00,257.5449611965091
2023-01-01 04:40:00,257.5115651134668
2023-01-01 04:50:00,258.0932369080441
2023-01-01 05:00:00,258.29033800867415
2023-01-01 05:10:00,258.29033800867415
2023-01-01 05:20:00,258.35552819749336
2023-01-01 05:30:00,257.576755302286
2023-01-01 05:40:00,258.205389404407
2023-01-01 05:50:00,258.4043221063791
2023-01-01 06:00:00,258.35552819749336
2023-01-01 06:10:00,258.29033800867415
2023-01-01 06:20:00,258.29033800867415
2023-01-01 06:30:00,258.29033800867415
2023-01-01 06:40:00,258.29033800867415
2023-01-01 06:50:00,258.29033800867415
2023-01-01 07:00:00,258.29033800867415
2023-01-01 07:10:00,258.29033800867415
2023-01-01 07:20:00,258.29033800867415
2023-01-01 07:30:00,258.29033800867415
2023-01-01 07:40:00,257.5115651134668
2023-01-01 07:50:00,257.5115651134668
2023-01-01 08:00:00,257.5115651134668
2023-01-01 08:10:00,257.5115651134668
2023-01-01 08:20:00,257.5115651134668
2023-01-01 08:30:00,258.0932369080441
2023-01-01 08:40:00,258.29033800867415
2023-01-01 08:50:00,257.5115651134668
2023-01-01 09:00:00,257.5115651134668
2023-01-01 09:10:00,257.5115651134668
2023-01-01 09:20:00,257.5115651134668
2023-01-01 09:30:00,257.5115651134668
2023-01-01 09:40:00,257.5115651134668
2023-01-01 09:50:00,257.5115651134668
2023-01-01 10:00:00,258.0932369080441
2023-01-01 10:10:00,257.5115651134668
2023-01-01 10:20:00,257.5115651134668
2023-01-01 10:30:00,257.5115651134668
2023-01-01 10:40:00,257.5115651134668
2023-01-01 10:50:00,257.5115651134668
2023-01-01 11:00:00,257.5115651134668
2023-01-01 11:10:00,258.0932369080441
2023-01-01 11:20:00,257.5115651134668
2023-01-01 11:30:00,257.5115651134668
2023-01-01 11:40:00,257.5115651134668
2023-01-01 11:50:00,257.5115651134668
2023-01-01 12:00:00,257.5115651134668
2023-01-01 12:10:00,257.6395359739979
2023-01-01 12:20:00,257.6395359739979
2023-01-01 12:30:00,257.6395359739979
2023-01-01 12:40:00,258.0932369080441
2023-01-01 12:50:00,257.5115651134668
2023-01-01 13:00:00,257.5115651134668
2023-01-01 13:10:00,257.5115651134668
2023-01-01 13:20:00,257.5115651134668
2023-01-01 13:30:00,257.5115651134668
2023-01-01 13:40:00,257.5115651134668
2023-01-01 13:50:00,257.5115651134668
2023-01-01 14:00:00,257.5115651134668
2023-01-01 14:10:00,258.0932369080441
2023-01-01 14:20:00,258.29033800867415
2023-01-01 14:30:00,257.5709186736938
2023-01-01 14:40:00,258.0932369080441
2023-01-01 14:50:00,257.5709186736938
2023-01-01 15:00:00,258.0932369080441
2023-01-01 15:10:00,257.5115651134668
2023-01-01 15:20:00,257.5115651134668
2023-01-01 15:30:00,257.5115651134668
2023-01-01 15:40:00,257.5115651134668
2023-01-01 15:50:00,257.5115651134668
2023-01-01 16:00:00,257.5115651134668
2023-01-01 16:10:00,257.5115651134668
2023-01-01 16:20:00,257.5449611965091
2023-01-01 16:30:00,258.1266329910864
2023-01-01 16:40:00,258.32373409171646
2023-01-01 16:50:00,258.32373409171646
2023-01-01 17:00:00,258.32373409171646
2023-01-01 17:10:00,258.29033800867415
2023-01-01 17:20:00,258.41830886920525
2023-01-01 17:30:00,258.29033800867415
2023-01-01 17:40:00,259.15693485518807
2023-01-01 17:50:00,259.3540359558181
2023-01-01 18:00:00,259.3818717069676
2023-01-01 18:10:00,259.94342913440033
2023-01-01 18:20:00,259.4412252671946
2023-01-01 18:30:00,259.3818717069676
2023-01-01 18:40:00,258.31817375982365
2023-01-01 18:50:00,258.31817375982365
2023-01-01 19:00:00,258.3614474777396
2023-01-01 19:10:00,259.2280443242535
2023-01-01 19:20:00,258.3614474777396
2023-01-01 19:30:00,258.3614474777396
2023-01-01 19:40:00,258.3614474777396
2023-01-01 19:50:00,258.4894183382707
2023-01-01 20:00:00,259.3530482741322
2023-01-01 20:10:00,259.55014937476227
2023-01-01 20:20:00,259.55014937476227
2023-01-01 20:30:00,259.55014937476227
2023-01-01 20:40:00,257.71300169764805
2023-01-01 20:50:00,258.28935032698826
2023-01-01 21:00:00,259.3530482741322
2023-01-01 21:10:00,258.5458049878453
2023-01-01 21:20:00,258.6144222881494
2023-01-01 21:30:00,258.4864514276183
2023-01-01 21:40:00,258.4864514276183
2023-01-01 21:50:00,258.4864514276183
2023-01-01 22:00:00,258.4864514276183
2023-01-01 22:10:00,258.4864514276183
2023-01-01 22:20:00,258.4864514276183
2023-01-01 22:30:00,258.6144222881494
2023-01-01 22:40:00,259.3530482741322
2023-01-01 22:50:00,258.4864514276183
2023-01-01 23:00:00,258.4864514276183
2023-01-01 23:10:00,258.4864514276183
2023-01-01 23:20:00,258.4864514276183
2023-01-01 23:30:00,258.6144222881494
2023-01-01 23:40:00,258.4864514276183
2023-01-01 23:50:00,258.4864514276183
2023-01-02 00:00:00,258.4619804648503
2023-01-02 00:10:00,259.3285773113642
2023-01-02 00:20:00,259.52567841199425
2023-01-02 00:30:00,259.52567841199425
2023-01-02 00:40:00,259.52567841199425
2023-01-02 00:50:00,258.4619804648503
2023-01-02 01:00:00,258.4619804648503
2023-01-02 01:10:00,258.4619804648503
2023-01-02 01:20:00,259.3285773113642
2023-01-02 01:30:00,259.52567841199425
2023-01-02 01:40:00,259.52567841199425
2023-01-02 01:50:00,259.52567841199425
2023-01-02 02:00:00,259.52567841199425
2023-01-02 02:10:00,258.5213340250773
2023-01-02 02:20:00,258.4619804648503
2023-01-02 02:30:00,259.3285773113642
2023-01-02 02:40:00,259.52567841199425
2023-01-02 02:50:00,258.4619804648503
2023-01-02 03:00:00,258.29033800867415
2023-01-02 03:10:00,259.15693485518807
2023-01-02 03:20:00,258.29033800867415
2023-01-02 03:30:00,258.29033800867415
2023-01-02 03:40:00,258.29033800867415
2023-01-02 03:50:00,258.29033800867415
2023-01-02 04:00:00,258.29033800867415
2023-01-02 04:10:00,259.15693485518807
2023-01-02 04:20:00,259.3540359558181
2023-01-02 04:30:00,258.34969156890116
2023-01-02 04:40:00,259.15693485518807
2023-01-02 04:50:00,258.29033800867415
2023-01-02 05:00:00,258.41830886920525
2023-01-02 05:10:00,258.29033800867415
2023-01-02 05:20:00,258.29033800867415
2023-01-02 05:30:00,258.29033800867415
2023-01-02 05:40:00,258.29033800867415
2023-01-02 05:50:00,258.29033800867415
2023-01-02 06:00:00,258.29033800867415
2023-01-02 06:10:00,258.29033800867415
2023-01-02 06:20:00,258.29033800867415
2023-01-02 06:30:00,258.29033800867415
2023-01-02 06:40:00,258.29033800867415
2023-01-02 06:50:00,258.29033800867415
2023-01-02 07:00:00,258.29033800867415
2023-01-02 07:10:00,258.29033800867415
2023-01-02 07:20:00,258.29033800867415
2023-01-02 07:30:00,259.15693485518807
2023-01-02 07:40:00,258.29033800867415
2023-01-02 07:50:00,258.29033800867415
2023-01-02 08:00:00,258.29033800867415
2023-01-02 08:10:00,258.29033800867415
2023-01-02 08:20:00,258.29033800867415
2023-01-02 08:30:00,258.29033800867415
2023-01-02 08:40:00,258.29033800867415
2023-01-02 08:50:00,258.29033800867415
2023-01-02 09:00:00,258.29033800867415
2023-01-02 09:10:00,258.29033800867415
2023-01-02 09:20:00,258.29033800867415
2023-01-02 09:30:00,258.29033800867415
2023-01-02 09:40:00,258.29033800867415
2023-01-02 09:50:00,257.5115651134668
2023-01-02 10:00:00,258.0932369080441
2023-01-02 10:10:00,259.15693485518807
2023-01-02 10:20:00,258.29033800867415
2023-01-02 10:30:00,258.7111149857465
2023-01-02 10:40:00,258.69072553779836
2023-01-02 10:50:00,258.7111149857465
2023-01-02 11:00:00,258.7111149857465
2023-01-02 11:10:00,258.69072553779836
2023-01-02 11:20:00,258.7111149857465
2023-01-02 11:30:00,259.57771183226043
2023-01-02 11:40:00,258.7111149857465
2023-01-02 11:50:00,258.7111149857465
2023-01-02 12:00:00,258.7111149857465
2023-01-02 12:10:00,258.7111149857465
2023-01-02 12:20:00,258.81869639832945
2023-01-02 12:30:00,258.81869639832945
2023-01-02 12:40:00,258.7111149857465
2023-01-02 12:50:00,259.57771183226043
2023-01-02 13:00:00,258.7111149857465
2023-01-02 13:10:00,258.7111149857465
2023-01-02 13:20:00,258.7111149857465
2023-01-02 13:30:00,258.69072553779836
2023-01-02 13:40:00,258.7111149857465
2023-01-02 13:50:00,258.69072553779836
2023-01-02 14:00:00,258.7111149857465
2023-01-02 14:10:00,258.7111149857465
2023-01-02 14:20:00,259.57771183226043
2023-01-02 14:30:00,258.7111149857465
2023-01-02 14:40:00,258.7111149857465
2023-01-02 14:50:00,259.57771183226043
2023-01-02 15:00:00,258.7111149857465
2023-01-02 15:10:00,258.81869639832945
2023-01-02 15:20:00,259.57771183226043
2023-01-02 15:30:00,259.7748129328905
2023-01-02 15:40:00,258.7111149857465
2023-01-02 15:50:00,258.7111149857465
2023-01-02 16:00:00,258.7111149857465
2023-01-02 16:10:00,258.7111149857465
