ymdhm,pred_wl_jamsu
2023-01-01 00:00:00,262.4076776296187
2023-01-01 00:10:00,262.3399881946096
2023-01-01 00:20:00,262.17315826498987
2023-01-01 00:30:00,261.0398613033785
2023-01-01 00:40:00,262.3865062478258
2023-01-01 00:50:00,260.6849798241289
2023-01-01 01:00:00,262.5638593307221
2023-01-01 01:10:00,260.4770108205904
2023-01-01 01:20:00,262.110909532675
2023-01-01 01:30:00,260.1574112036087
2023-01-01 01:40:00,260.7221742916698
2023-01-01 01:50:00,262.1515433347678
2023-01-01 02:00:00,262.63795681695444
2023-01-01 02:10:00,262.86804265447057
2023-01-01 02:20:00,262.46933588978857
2023-01-01 02:30:00,260.9458142086144
2023-01-01 02:40:00,262.9848476793862
2023-01-01 02:50:00,260.3281343584835
2023-01-01 03:00:00,261.25456123344185
2023-01-01 03:10:00,261.2690682576338
2023-01-01 03:20:00,261.88761540961366
2023-01-01 03:30:00,262.0060397715494
2023-01-01 03:40:00,262.24396083302463
2023-01-01 03:50:00,263.68978068392255
2023-01-01 04:00:00,262.29217810980214
2023-01-01 04:10:00,261.60371430525066
2023-01-01 04:20:00,263.4863434802052
2023-01-01 04:30:00,266.07363267248473
2023-01-01 04:40:00,263.27899521774265
2023-01-01 04:50:00,263.2199544878553
2023-01-01 05:00:00,262.49889948737416
2023-01-01 05:10:00,262.3156388635182
2023-01-01 05:20:00,263.30159326023124
2023-01-01 05:30:00,261.39339839265455
2023-01-01 05:40:00,261.03335779983763
2023-01-01 05:50:00,261.395699281313
2023-01-01 06:00:00,259.0723425218711
2023-01-01 06:10:00,259.09464879157485
2023-01-01 06:20:00,258.8068542380704
2023-01-01 06:30:00,258.6637966951509
2023-01-01 06:40:00,258.79254016142767
2023-01-01 06:50:00,259.5191607582441
2023-01-01 07:00:00,258.50396642246113
2023-01-01 07:10:00,258.69187803418856
2023-01-01 07:20:00,258.6239475271466
2023-01-01 07:30:00,258.2523930075827
2023-01-01 07:40:00,258.3233786401029
2023-01-01 07:50:00,258.32629695405564
2023-01-01 08:00:00,259.0773608512507
2023-01-01 08:10:00,259.4279733643043
2023-01-01 08:20:00,259.4137198959402
2023-01-01 08:30:00,259.3951088627392
2023-01-01 08:40:00,258.7657827925729
2023-01-01 08:50:00,258.7195369649268
2023-01-01 09:00:00,258.1332834076085
2023-01-01 09:10:00,259.5424518398355
2023-01-01 09:20:00,259.45761082441084
2023-01-01 09:30:00,259.9235528375992
2023-01-01 09:40:00,258.59895713095216
2023-01-01 09:50:00,259.42969612764426
2023-01-01 10:00:00,258.9125506084697
2023-01-01 10:10:00,258.8702102465341
2023-01-01 10:20:00,258.86924327951357
2023-01-01 10:30:00,258.66667260471996
2023-01-01 10:40:00,259.3540298118537
2023-01-01 10:50:00,259.53026790256644
2023-01-01 11:00:00,259.49061453643503
2023-01-01 11:10:00,259.4937617260049
2023-01-01 11:20:00,259.5201110483732
2023-01-01 11:30:00,260.0631928379547
2023-01-01 11:40:00,259.2857026470447
2023-01-01 11:50:00,258.81483977969134
2023-01-01 12:00:00,255.4655458107805
2023-01-01 12:10:00,255.08047903824817
2023-01-01 12:20:00,254.82489465109634
2023-01-01 12:30:00,255.13230855405757
2023-01-01 12:40:00,255.61150644159554
2023-01-01 12:50:00,255.05761825546648
2023-01-01 13:00:00,255.46180196127915
2023-01-01 13:10:00,255.13164420725423
2023-01-01 13:20:00,255.18715808201006
2023-01-01 13:30:00,255.63126421340402
2023-01-01 13:40:00,255.6585657461302
2023-01-01 13:50:00,256.7622093847295
2023-01-01 14:00:00,257.16490381892646
2023-01-01 14:10:00,256.6680488017809
2023-01-01 14:20:00,256.33548151865716
2023-01-01 14:30:00,255.0427532220492
2023-01-01 14:40:00,258.0457915934682
2023-01-01 14:50:00,258.1788689902433
2023-01-01 15:00:00,258.2396849265995
2023-01-01 15:10:00,258.37359624033695
2023-01-01 15:20:00,258.3445920189813
2023-01-01 15:30:00,258.3776388785692
2023-01-01 15:40:00,258.4015582400293
2023-01-01 15:50:00,257.9532970144501
2023-01-01 16:00:00,257.7055583773564
2023-01-01 16:10:00,257.9926320445397
2023-01-01 16:20:00,257.9342910386826
2023-01-01 16:30:00,259.0459161481192
2023-01-01 16:40:00,256.0114363040161
2023-01-01 16:50:00,256.46025515339926
2023-01-01 17:00:00,255.50752012165606
2023-01-01 17:10:00,255.16637239904134
2023-01-01 17:20:00,255.1053544187476
2023-01-01 17:30:00,256.03147571697116
